product_id,name,name,category,subcategory,brand,price,image_url,product_class,diagnostic_status_label,performance_substatus,confidence_level,priority_score,priority_tier,urgency_level,root_cause,root_cause_details,all_issues,issues_count,recommended_action,recommended_action_ar,recommended_action_primary,recommended_action_secondary,recommended_action_primary_ar,recommended_action_secondary_ar,diagnostic_reason,contextual_weakness_reason,evidence_line_1,evidence_line_2,evidence_line_3,unique_viewers,unique_cart_users,unique_buyers,purchase_conversion_rate,category_avg_conversion,relative_conversion_vs_category,revenue,has_bundle_opportunity,bundle_partner_product_id,bundle_partner_name,bundle_strategy,bundle_reason
194,ساعه ذكيه سبورت - اصدار خاص,ساعه ذكيه سبورت - اصدار خاص,الالكترونيات,unknown_subcategory,ال جي,582.97,,Moderate,متوسط,High Abandonment,High,47.31,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers.",conversion_friction|trust,2,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with هاتف ذكي برو ماكس where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج هاتف ذكي برو ماكس عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 190.00% vs category avg 796.12%.,Cart abandonment is high at 100.00%.,,20,5.0,20.0,1.9,7.961233440029987,0.2386564863739058,23318.800000000003,True,1,هاتف ذكي برو ماكس,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
71,حصيره يوغا مضاده للانزلاق - اصدار خاص,حصيره يوغا مضاده للانزلاق - اصدار خاص,الرياضه واللياقه,unknown_subcategory,اديداس,241.15,,Moderate,متوسط,High Abandonment + Low Visibility,High,47.06,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | visibility): The product receives limited qualified visibility in the selected period.",conversion_friction|trust|visibility,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with اوزان حديد طقم 20 كيلو where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج اوزان حديد طقم 20 كيلو عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 218.18% vs category avg 850.97%.,Cart abandonment is high at 100.00%.,,11,3.0,11.0,2.1818181818181817,8.50970943604373,0.2563916192692633,6511.05,True,47,اوزان حديد طقم 20 كيلو,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
128,مكواه بخاريه احترافيه - اصدار خاص,مكواه بخاريه احترافيه - اصدار خاص,المنزل والمطبخ,unknown_subcategory,بوش,664.23,,Moderate,متوسط,High Abandonment,High,47.05,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers.",conversion_friction|trust,2,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with مجموعه سكاكين مطبخ - اصدار خاص where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج مجموعه سكاكين مطبخ - اصدار خاص عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 183.33% vs category avg 439.13%.,Rating trails peers (3.30 vs 3.70).,Cart abandonment is high at 100.00%.,12,4.0,12.0,1.8333333333333333,4.391284662352632,0.4174936207280911,15941.52,True,168,مجموعه سكاكين مطبخ - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
18,جاكيت شتوي دافي,جاكيت شتوي دافي,الازياء والملابس,unknown_subcategory,نايكي,685.51,,Moderate,متوسط,High Price vs Peers,High,47.03,Medium,Medium,pricing,The product appears overpriced relative to its closest peer group.,pricing|trust,2,Test a sharper price point or targeted promotion against peer price levels.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,Test a sharper price point or targeted promotion against peer price levels.,Bundle with فستان سهره انيق - اصدار خاص where relevant.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,فعّل باقة او ربطا مع المنتج فستان سهره انيق - اصدار خاص عندما يكون ذلك مناسبا.,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 74.47% vs category avg 228.45%.,Price is above peer average (685.51 vs 404.17).,,47,18.0,35.0,0.7446808510638298,2.284453274168197,0.3259777118159612,30162.44,True,158,فستان سهره انيق - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
187,عطر رجالي عودي - اصدار خاص,عطر رجالي عودي - اصدار خاص,الجمال والعنايه,unknown_subcategory,افينو,521.01,,Moderate,متوسط,High Abandonment + High Price vs Peers + Low Visibility,High,47.0,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing | visibility): The product appears overpriced relative to its closest peer group. Also: The product receives limited qualified visibility in the selected period.",conversion_friction|pricing|trust|visibility,4,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with قناع وجه كولاجين where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج قناع وجه كولاجين عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 220.00% vs category avg 676.88%.,Price is above peer average (521.01 vs 367.72).,Cart abandonment is high at 100.00%.,10,2.0,10.0,2.2,6.768778422340422,0.3250217192424083,12504.24,True,39,قناع وجه كولاجين,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
109,قناع وجه كولاجين - اصدار خاص,قناع وجه كولاجين - اصدار خاص,الجمال والعنايه,unknown_subcategory,لوريال,44.98,,Moderate,متوسط,Low Visibility,High,46.87,Medium,Medium,visibility,The product receives limited qualified visibility in the selected period.,trust|visibility,2,"Increase visibility through merchandising, search placement, and demand generation.",ارفع الظهور عبر الترويج والتموضع في البحث وتنشيط الطلب.,"Increase visibility through merchandising, search placement, and demand generation.",Bundle with سيروم فيتامين سي where relevant.,ارفع الظهور عبر الترويج والتموضع في البحث وتنشيط الطلب.,فعّل باقة او ربطا مع المنتج سيروم فيتامين سي عندما يكون ذلك مناسبا.,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,قوة العلامة التجارية أقل من منافسيه داخل المجموعة | تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 442.86% vs category avg 676.88%.,Rating trails peers (2.80 vs 3.36).,,7,3.0,7.0,4.428571428571429,6.768778422340422,0.6542644997736791,1439.36,True,32,سيروم فيتامين سي,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
174,تابلت 10 انش - اصدار خاص,تابلت 10 انش - اصدار خاص,الالكترونيات,unknown_subcategory,سامسونج,886.97,,Moderate,متوسط,High Abandonment + Weak Content + Low Visibility,High,46.82,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | content | visibility): Product content richness or image coverage lags similar products. Also: The product receives limited qualified visibility in the selected period.",conversion_friction|trust|content|visibility,4,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with سماعات لاسلكيه where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج سماعات لاسلكيه عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 245.45% vs category avg 796.12%.,Cart abandonment is high at 100.00%.,,11,3.0,11.0,2.4545454545454546,7.961233440029987,0.3083122072772946,25722.13,True,3,سماعات لاسلكيه,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
195,فرن كهربايي 60 لتر - اصدار خاص,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,unknown_subcategory,بوش,411.6,,Moderate,متوسط,High Abandonment,High,46.57,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers.",conversion_friction|trust,2,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with مجموعه سكاكين مطبخ - اصدار خاص where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج مجموعه سكاكين مطبخ - اصدار خاص عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 200.00% vs category avg 439.13%.,Rating trails peers (3.10 vs 3.64).,Cart abandonment is high at 100.00%.,17,7.0,17.0,2.0,4.391284662352632,0.4554475862488266,14406.0,True,168,مجموعه سكاكين مطبخ - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
82,مجموعه سكاكين مطبخ - اصدار خاص,مجموعه سكاكين مطبخ - اصدار خاص,المنزل والمطبخ,unknown_subcategory,ديلونجي,482.06,,Moderate,متوسط,High Abandonment,High,46.51,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers.",conversion_friction|trust,2,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with فرن كهربايي 60 لتر - اصدار خاص where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج فرن كهربايي 60 لتر - اصدار خاص عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,قوة العلامة التجارية أقل من منافسيه داخل المجموعة | تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 300.00% vs category avg 439.13%.,Rating trails peers (2.90 vs 3.22).,Cart abandonment is high at 100.00%.,12,2.0,12.0,3.0,4.391284662352632,0.68317137937324,17836.22,True,176,فرن كهربايي 60 لتر - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
140,مزيل عرق رول اون - اصدار خاص,مزيل عرق رول اون - اصدار خاص,الجمال والعنايه,unknown_subcategory,لوريال,61.32,,Moderate,متوسط,High Abandonment + Low Visibility,High,46.35,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | visibility): The product receives limited qualified visibility in the selected period.",conversion_friction|trust|visibility,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with قناع وجه كولاجين where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج قناع وجه كولاجين عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 211.11% vs category avg 676.88%.,Cart abandonment is high at 100.00%.,,9,3.0,9.0,2.111111111111111,6.768778422340422,0.3118895285659473,1410.36,True,39,قناع وجه كولاجين,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
159,حصيره يوغا مضاده للانزلاق - اصدار خاص,حصيره يوغا مضاده للانزلاق - اصدار خاص,الرياضه واللياقه,unknown_subcategory,نيو بالانس,132.33,,Moderate,متوسط,High Abandonment + Low Visibility,High,46.34,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | visibility): The product receives limited qualified visibility in the selected period.",conversion_friction|trust|visibility,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with لباس رياضي ضاغط where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج لباس رياضي ضاغط عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 270.00% vs category avg 850.97%.,Cart abandonment is high at 100.00%.,,10,4.0,10.0,2.7,8.50970943604373,0.3172846288457134,3969.900000000001,True,42,لباس رياضي ضاغط,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
182,سيروم فيتامين سي - اصدار خاص,سيروم فيتامين سي - اصدار خاص,الجمال والعنايه,unknown_subcategory,لوريال,190.33,,Moderate,متوسط,يحتاج متابعة,High,46.28,Medium,Medium,mixed_context,قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,trust,1,"Apply a focused optimization plan across pricing, content, and conversion levers.",طبق خطة تحسين مركزة تشمل السعر والمحتوى ومحفزات التحويل.,"Apply a focused optimization plan across pricing, content, and conversion levers.",Bundle with مجموعه عنايه بالشعر where relevant.,طبق خطة تحسين مركزة تشمل السعر والمحتوى ومحفزات التحويل.,فعّل باقة او ربطا مع المنتج مجموعه عنايه بالشعر عندما يكون ذلك مناسبا.,أداء المنتج متوسط ويمكن تحسينه من خلال تدخلات مركزة.,قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 215.38% vs category avg 676.88%.,,,13,2.0,13.0,2.1538461538461537,6.768778422340422,0.3182030817757843,5900.2300000000005,True,33,مجموعه عنايه بالشعر,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
173,حذاء جري احترافي - اصدار خاص,حذاء جري احترافي - اصدار خاص,الرياضه واللياقه,unknown_subcategory,اندر ارمور,426.85,,Moderate,متوسط,High Abandonment + High Price vs Peers + Low Visibility,High,46.13,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing | visibility): The product appears overpriced relative to its closest peer group. Also: The product receives limited qualified visibility in the selected period.",conversion_friction|pricing|trust|visibility,4,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with حقيبه رياضيه جيم where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج حقيبه رياضيه جيم عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 337.50% vs category avg 850.97%.,Price is above peer average (426.85 vs 213.64).,Cart abandonment is high at 100.00%.,8,3.0,8.0,3.375,8.50970943604373,0.3966057860571417,11951.8,True,48,حقيبه رياضيه جيم,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
92,موسوعه التاريخ الاسلامي - اصدار خاص,موسوعه التاريخ الاسلامي - اصدار خاص,الكتب والتعليم,unknown_subcategory,اكاديميا,182.48,,Moderate,متوسط,High Abandonment + High Price vs Peers,High,45.43,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing): The product appears overpriced relative to its closest peer group.",conversion_friction|pricing|trust,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with كتاب رياده الاعمال والنجاح - اصدار خاص where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج كتاب رياده الاعمال والنجاح - اصدار خاص عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 152.38% vs category avg 336.35%.,Price is above peer average (182.48 vs 151.64).,Cart abandonment is high at 100.00%.,21,7.0,21.0,1.5238095238095235,3.3634956997365264,0.4530433988451029,6204.32,True,172,كتاب رياده الاعمال والنجاح - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
125,شال كشمير ناعم - اصدار خاص,شال كشمير ناعم - اصدار خاص,الازياء والملابس,unknown_subcategory,بوما,208.91,,Moderate,متوسط,High Abandonment,High,45.24,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers.",conversion_friction|trust,2,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with جاكيت شتوي دافي where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج جاكيت شتوي دافي عندما يكون ذلك مناسبا.,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 127.78% vs category avg 228.45%.,Rating trails peers (3.00 vs 3.28).,Cart abandonment is high at 100.00%.,18,2.0,18.0,1.2777777777777777,2.284453274168197,0.5593363594810382,5431.66,True,18,جاكيت شتوي دافي,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
63,حذاء رياضي مريح - اصدار خاص,حذاء رياضي مريح - اصدار خاص,الازياء والملابس,unknown_subcategory,بوما,557.39,,Moderate,متوسط,High Abandonment + High Price vs Peers + Weak Content,High,45.18,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing | content): The product appears overpriced relative to its closest peer group. Also: Product content richness or image coverage lags similar products.",conversion_friction|pricing|trust|content,4,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with بنطلون جينز سليم فيت - اصدار خاص where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج بنطلون جينز سليم فيت - اصدار خاص عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | تقييم المنتج أقل من متوسط المنتجات المشابهة | الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 180.00% vs category avg 228.45%.,Price is above peer average (557.39 vs 341.06).,Rating trails peers (2.90 vs 3.72).,15,1.0,15.0,1.8,2.284453274168197,0.7879346977037235,16721.7,True,103,بنطلون جينز سليم فيت - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
149,طقم مكياج احترافي - اصدار خاص,طقم مكياج احترافي - اصدار خاص,الجمال والعنايه,unknown_subcategory,ماك,652.63,,Moderate,متوسط,High Abandonment + High Price vs Peers + Low Visibility,High,45.13,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing | visibility): The product appears overpriced relative to its closest peer group. Also: The product receives limited qualified visibility in the selected period.",conversion_friction|pricing|trust|visibility,4,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with طقم مكياج احترافي where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج طقم مكياج احترافي عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 320.00% vs category avg 676.88%.,Price is above peer average (652.63 vs 421.00).,Cart abandonment is high at 100.00%.,10,3.0,10.0,3.2,6.768778422340422,0.4727588643525939,22842.05,True,34,طقم مكياج احترافي,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
141,ساعه ذكيه سبورت - اصدار خاص,ساعه ذكيه سبورت - اصدار خاص,الالكترونيات,unknown_subcategory,ابل,449.82,,Moderate,متوسط,High Abandonment,High,45.03,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers.",conversion_friction|trust,2,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with كاميرا ميرورليس - اصدار خاص where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج كاميرا ميرورليس - اصدار خاص عندما يكون ذلك مناسبا.,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 81.82% vs category avg 796.12%.,Cart abandonment is high at 100.00%.,,44,11.0,35.0,0.8181818181818182,7.961233440029987,0.1027707357590982,17992.8,True,124,كاميرا ميرورليس - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
40,مزيل عرق رول اون,مزيل عرق رول اون,الجمال والعنايه,unknown_subcategory,نيفيا,36.51,,Moderate,متوسط,High Abandonment,High,44.76,Medium,Low,conversion_friction,"Cart activity exists, but too few cart users convert to buyers.",conversion_friction|trust,2,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with مجموعه عنايه بالشعر where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج مجموعه عنايه بالشعر عندما يكون ذلك مناسبا.,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 81.82% vs category avg 676.88%.,Cart abandonment is high at 100.00%.,,22,9.0,18.0,0.8181818181818182,6.768778422340422,0.1208758459992427,693.6899999999999,True,33,مجموعه عنايه بالشعر,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
74,كتاب الطبخ العربي التقليدي - اصدار خاص,كتاب الطبخ العربي التقليدي - اصدار خاص,الكتب والتعليم,unknown_subcategory,اكاديميا,132.13,,Moderate,متوسط,High Abandonment,High,44.75,Medium,Low,conversion_friction,"Cart activity exists, but too few cart users convert to buyers.",conversion_friction|trust,2,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with كتاب تعلم البرمجه بالعربيه where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج كتاب تعلم البرمجه بالعربيه عندما يكون ذلك مناسبا.,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 43.55% vs category avg 336.35%.,Cart abandonment is high at 100.00%.,,62,15.0,26.0,0.4354838709677419,3.3634956997365264,0.1294735923110753,3699.64,True,51,كتاب تعلم البرمجه بالعربيه,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
